time,symbol,text,raw_text,url,src_sentiment,raw_title,source_name,sentiment
2019-10-29 09:32:38-04:00,PYPL,venmo launches rewards program offering back target sephora dunkin wendy amid increased competition digital payments space venmo today announced first ever rewards program venmo rewards allow users earn automatic cash back purchases pay venmo card select retailers company kicking program limited time cash back deals including back target,"Amid increased competition in the digital payments space, Venmo today announced its first-ever rewards program, Venmo Rewards, which will allow users to earn automatic cash back on purchases when they pay with their Venmo card at select retailers. The company is kicking off the program with limited-time cash back deals, including 5% back at Target, […]",https://techcrunch.com/2019/10/29/venmo-launches-a-rewards-program-offering-up-to-5-back-at-target-sephora-dunkin-wendys/,Positive,"Venmo launches a rewards program offering up to 5% back at Target, Sephora, Dunkin’ & Wendy’s",TechCrunch,0
2019-10-30 14:41:42-04:00,PYPL,ken fisher continues buy paypal caterpillar ken fisher trades portfolio ceo chief investment officer fisher investments bought shares following stocks second third quarters,"Ken Fisher  ( Trades ,  Portfolio ), the CEO and chief investment officer of Fisher Investments, bought shares of the following stocks in both the second and third quarters.",http://www.gurufocus.com/news/972982/ken-fisher-continues-to-buy-paypal-caterpillar,Positive,"Ken Fisher Continues to Buy PayPal, Caterpillar and more",GuruFocus,0
2019-10-31 21:00:08-04:00,PYPL,japanese instant credit provider paidy raises million investors including paypal ventures paidy japanese financial tech startup provides instant credit consumers japan announced today raised total million new financing includes million series c extension investors including paypal ventures debt financing million,"Paidy, a Japanese financial tech startup that provides instant credit to consumers in Japan, announced today that it has raised a total of $143 million in new financing. This includes a $83 million Series C extension from investors including PayPal Ventures and debt financing of $60 million.",https://techcrunch.com/2019/10/31/japanese-instant-credit-provider-paidy-raises-143-million-from-investors-including-paypal-ventures/,Positive,Japanese instant-credit provider Paidy raises $143 million from investors including PayPal Ventures,TechCrunch,0
2019-11-01 07:39:00-04:00,PYPL,bought paypal stock trades high multiple closer examination shows could undervalued,"It trades for a high multiple, but a closer examination shows that it could be undervalued.",https://www.fool.com/investing/2019/11/01/why-i-just-bought-paypal-stock.aspx,Positive,Why I Just Bought PayPal Stock,The Motley Fool,0
2019-11-01 13:57:38-04:00,PYPL,stocks buy big winners earnings season seven stocks buy big winners earnings season plus names long runways growth ahead,"These seven stocks to buy were all big winners this earnings season. Plus, they're names that have long runways to growth ahead.",https://investorplace.com/2019/11/these-7-stocks-to-buy-were-big-winners-this-earnings-season/,Positive,These 7 Stocks to Buy Were Big Winners This Earnings Season,InvestorPlace,0
2019-11-01 13:58:00-04:00,PYPL,paypal venmo business charts venmo quickly growing solid contributor company revenue,Venmo is quickly growing into a solid contributor to the company's revenue.,https://www.fool.com/investing/2019/11/01/paypals-venmo-business-in-3-charts.aspx,Positive,PayPal’s Venmo Business in 3 Charts,The Motley Fool,0
2019-11-01 15:35:28-04:00,PYPL,paypal stock paypal stock,Why I Own PayPal Stock,https://seekingalpha.com/article/4301594-paypal-stock,Positive,Why I Own PayPal Stock,Seeking Alpha,0
2019-11-02 10:02:00-04:00,PYPL,investors worried paypal growth rate slowing recently explanations,"It's been slowing recently, but there are explanations.",https://www.fool.com/investing/2019/11/02/paypals-growth-rate-slowed-should-investors-be-wor.aspx,Positive,Should Investors Be Worried About PayPal's Growth Rate?,The Motley Fool,0
2019-11-03 12:00:00-05:00,PYPL,venmo copying yet another cash app feature venmo rewards app version cash boosts,Venmo Rewards is the app's version of Cash Boosts.,https://www.fool.com/investing/2019/11/03/venmo-is-copying-yet-another-cash-app-feature.aspx,Neutral,Venmo Is Copying Yet Another Cash App Feature,The Motley Fool,0
2019-11-03 18:31:00-05:00,PYPL,paypal best days ahead paypal setting deep roots payment services industry across globe,PayPal is setting deep roots in the payment-services industry across the globe.,https://www.fool.com/investing/2019/11/03/why-paypals-best-days-are-ahead.aspx,Positive,Why PayPal's Best Days Are Ahead,The Motley Fool,0
2019-11-03 22:19:03-05:00,PYPL,paypal billion opportunity part story paypal billion opportunity part story,PayPal's $100-Billion Opportunity Is Just Part Of The Story,https://seekingalpha.com/article/4302012-paypals-100-billion-opportunity-just-part-story,Positive,PayPal's $100-Billion Opportunity Is Just Part Of The Story,Seeking Alpha,0
2019-11-05 12:05:09-05:00,PYPL,paypal remains better buy ebay despite valuation gap however exclude share count reduction past five years consider net income non gaap basis rather eps ebay net income rose far modest growth rate post paypal remains better buy ebay despite valuation gap appeared first investorplace,"However, if you exclude the 30% share count reduction over the past five years, and consider net income on a non-GAAP basis rather than EPS, eBay’s net income rose by just 1.6%, a far more modest growth rate. 
The post PayPal Remains a Better Buy Than eBay Despite Valuation Gap appeared first on InvestorPlace.",https://investorplace.com/2019/11/paypal-remains-a-better-buy-than-ebay-despite-valuation-gap/,Positive,PayPal Remains a Better Buy Than eBay Despite Valuation Gap,InvestorPlace,0
2019-11-07 05:16:34-05:00,PYPL,fast paypal stock get investors fretting little paypal stock valuation quarters like past one come pike situation change,"Investors are fretting a little over PayPal stock's valuation. As more quarters like this past one come down the pike, that situation will change.",https://investorplace.com/2019/11/how-fast-can-paypal-stock-get-to-200/,Positive,How Fast Can PayPal Stock Get to $200?,InvestorPlace,0
2019-11-07 13:21:11-05:00,PYPL,options bulls bet fintech stock halftime report trader jon najarian spots unusual options activity shares paypal mgm,"""Halftime Report"" trader Jon Najarian spots unusual options activity in shares of Paypal and MGM",https://www.youtube.com/watch?v=xepSbuniinw,Positive,Options bulls bet on this fintech stock,CNBC Television,0
2019-11-07 16:35:05-05:00,PYPL,jon najarian highlights unusual activity paypal freeport mcmoran cnbc fast money halftime report jon najarian spoke unusual options activity paypal holdings inc nasdaq pypl,"On CNBC's ""Fast Money Halftime Report,"" Jon Najarian spoke about unusual options activity in Paypal Holdings Inc (NASDAQ: PYPL).",https://www.benzinga.com/markets/options/19/11/14762414/jon-najarian-highlights-unusual-activity-in-paypal-and-freeport-mcmoran,Positive,Jon Najarian Highlights Unusual Activity In PayPal And Freeport-McMoRan,Benzinga,0
2019-11-08 11:56:05-05:00,PYPL,people time next day bank transfers paypal knew along patience virtue except venmo,"Patience is a virtue, except on Venmo.",https://www.fool.com/investing/2019/11/08/people-dont-have-time-for-next-day-bank-transfers.aspx,Positive,"People Don't Have Time for Next-Day Bank Transfers, and PayPal Knew It All Along",The Motley Fool,0
2019-11-11 13:12:09-05:00,PYPL,analyst increasingly convinced venmo monetization prospects venmo yet proven meaningful contributor paypal holdings inc nasdaq pypl,Venmo hasn’t yet proven itself a meaningful contributor to PayPal Holdings Inc (NASDAQ: PYPL).,https://www.benzinga.com/analyst-ratings/analyst-color/19/11/14777722/why-this-analyst-is-increasingly-convinced-of-venmos-monetization-prospects,Positive,Why This Analyst Is Increasingly Convinced Of Venmo's Monetization Prospects,Benzinga,0
2019-11-12 06:00:01-05:00,PYPL,need send cash us paypal xoom wants help xoom teaming walmart ria provide money transfers throughout country,Xoom is teaming up with Walmart and Ria to provide money transfers throughout the country.,https://www.cnet.com/news/need-to-send-cash-in-the-us-paypals-xoom-wants-to-help/,Positive,Need to send cash in the US? PayPal's Xoom wants to help,CNET,0
2019-11-12 12:22:06-05:00,PYPL,buy calls bet short term paypal pop paypal pulled back historically bullish trendline,PayPal just pulled back to a historically bullish trendline,https://www.forbes.com/sites/greatspeculations/2019/11/12/buy-calls-to-bet-on-a-short-term-paypal-pop/,Positive,Buy Calls to Bet on a Short-Term PayPal Pop,Forbes,0
2019-11-12 12:23:23-05:00,PYPL,deep dive sales winners third quarter include netflix autodesk paypal question third quarter earnings season pretty bad always companies outperform listed group sales growth winners,"There’s no question that third-quarter earnings season has been pretty bad. But there are always companies that outperform, and we have listed a group of sales-growth winners below.",https://www.marketwatch.com/story/sales-winners-in-the-third-quarter-include-netflix-autodesk-and-paypal-2019-11-12,Positive,"Deep Dive: Sales winners in the third quarter include Netflix, Autodesk and PayPal",Market Watch,0
2019-11-12 13:05:19-05:00,PYPL,paypal investors pull back facebook unveils payments feature paypal nasdaq pypl shares trading lower tuesday facebook nasdaq fb announced introduced payments feature facebook pay,PayPal (NASDAQ: PYPL) shares were trading lower Tuesday after Facebook (NASDAQ: FB) announced it has introduced a payments feature: Facebook Pay.,https://www.benzinga.com/markets/cryptocurrency/19/11/14788404/paypal-investors-pull-back-as-facebook-unveils-payments-feature,Negative,PayPal Investors Pull Back As Facebook Unveils Payments Feature,Benzinga,0
2019-11-12 15:48:03-05:00,PYPL,top stock trades wednesday spy dis pypl paypal disney amarin overstock p etf top stock trades wednesday look charts,"PayPal, Disney, Amarin, Overstock and the S&P 500 ETF were our top stock trades for Wednesday. Here's a look at the charts now.",https://investorplace.com/2019/11/5-top-stock-trades-for-wednesday-spy-dis-pypl/,Positive,"5 Top Stock Trades for Wednesday: SPY, DIS, PYPL",InvestorPlace,0
2019-11-12 17:52:42-05:00,PYPL,payments pandemonium trading analysis founder todd gordon best bets payment space cnbc melissa lee fast money traders dan nathan lori calvasina karen finerman guy adami,"Trading Analysis Founder Todd Gordon on the best bets in the payment space. With CNBC's Melissa Lee and the Fast Money traders, Dan Nathan, Lori Calvasina, Karen Finerman and Guy Adami.",https://www.youtube.com/watch?v=dBvfLrQvW7U,Negative,Payments pandemonium,CNBC Television,0
2019-11-12 19:15:06-05:00,PYPL,paypal cfo talks supporting veterans competition digital payment space paypal cfo john rainey discusses company support military veterans cnbc jim cramer,PayPal CFO John Rainey discusses the company's support for military veterans with CNBC's Jim Cramer.,https://www.youtube.com/watch?v=Rq-YgS2khH8,Positive,"PayPal CFO talks supporting veterans, competition in the digital payment space",CNBC Television,0
2019-11-12 20:40:00-05:00,PYPL,paypal cfo military veterans leadership teamwork skills make us much better company employers look qualities want candidates military veterans honed skills career paypal cfo john rainey says,"""When employers look at the qualities that they want in candidates, military veterans have honed some of those skills in their career,"" PayPal CFO John Rainey says.",https://www.cnbc.com/2019/11/12/paypal-cfo-military-vets-have-skills-that-make-us-a-better-company.html,Positive,"PayPal CFO: Military veterans have leadership, teamwork skills that 'make us a much better company'",CNBC,0
2019-11-13 09:51:00-05:00,PYPL,paypal ceo spending nearly million users makes pretty bullish us economy people may predicting recession seeing numbers says paypal dan schuman,"""People may be predicting a recession, but we're not seeing it in any of our numbers,"" says PayPal's Dan Schuman.",https://www.cnbc.com/2019/11/13/paypal-ceo-dan-schulman-strong-consumer-makes-me-bullish-on-economy.html,Positive,PayPal CEO: Spending by our nearly 300 million users makes me 'pretty bullish' about US economy,CNBC,0
2019-11-13 10:26:13-05:00,PYPL,paypal ceo consumer spend still strong seeing recession paypal ceo daniel schulman joins squawk box discusses sees state u,PayPal CEO Daniel Schulman joins 'Squawk Box' to discusses how he sees the state of the U.S.,https://www.youtube.com/watch?v=kReyBJRw7QE,Positive,PayPal CEO: Consumer spend is still strong and we are not seeing a recession,CNBC Television,0
2019-11-13 10:42:33-05:00,PYPL,cnbc full interview billionaire paul tudor jones paypal ceo dan schulman capital forbes published third annual list companies,"Just Capital and Forbes published their third annual list of ""Just"" 100 companies.",https://www.youtube.com/watch?v=JO6dMPYhtPE,Neutral,CNBC's full interview with billionaire Paul Tudor Jones and PayPal CEO Dan Schulman,CNBC Television,0
2019-11-13 10:57:06-05:00,PYPL,final trades dis xrt fast money traders share final trades day including dis xrt,"The ""Fast Money"" traders share their final trades of the day including DIS, XRT and more.",https://www.youtube.com/watch?v=oM79k0ylBsA,Neutral,"Final Trades: DIS, XRT and more",CNBC Television,0
2019-11-13 15:46:53-05:00,PYPL,venmo business model competition depth look increasingly popular digital payment app venmo changing way people exchange money,Here is an in-depth look at the increasingly popular digital payment app Venmo. It's changing the way people exchange money.,https://www.investopedia.com/articles/personal-finance/010715/venmo-its-business-model-and-competition.asp,Positive,Venmo: Its Business Model and Competition,Investopedia,0
2019-11-14 06:17:05-05:00,PYPL,paypal stops payment support pornhub models crypto community sees opportunity online payment service provider paypal holdings inc nasdaq pypl discontinued support adult content website pornhub latter said statement wednesday,"Online payment service provider PayPal Holdings Inc. (NASDAQ: PYPL) has discontinued support for adult content website PornHub, the latter said in a statement on Wednesday.",https://www.benzinga.com/markets/cryptocurrency/19/11/14805887/paypal-stops-payment-support-on-pornhub-for-models-crypto-community-sees-opportunity,Neutral,"PayPal Stops Payment Support On PornHub For Models, Crypto Community Sees Opportunity",Benzinga,0
2019-11-14 13:29:18-05:00,PYPL,top picks biotech trade mondelez askhalftime halftime report traders answer viewer questions,"The ""Halftime Report"" traders answer viewer questions",https://www.youtube.com/watch?v=zySjAUPS0Bk,Neutral,Top picks in Biotech & the trade on Mondelez and more #AskHalftime,CNBC Television,0
2019-11-14 15:05:17-05:00,PYPL,paypal halts payment support pornhub models paypal holdings inc said thursday stopped payment support pornhub models found adult entertainment website made certain payments without permission payment processor,PayPal Holdings Inc  said on Thursday it had stopped payment support to PornHub's models after it found the adult entertainment website made certain payments without the permission of the payment processor.,https://www.reuters.com/article/us-paypal-pornhub/paypal-halts-payment-support-to-pornhub-models-idUSKBN1XO2SV,Neutral,PayPal halts payment support to PornHub models,Reuters,0
2019-11-15 09:15:00-05:00,PYPL,better buy paypal holdings vs american express payment processor upside electronic upstart old school titan,"Which payment processor has more upside, the electronic upstart or the old-school titan?",https://www.fool.com/investing/2019/11/15/better-buy-paypal-holdings-vs-american-express.aspx,Neutral,Better Buy: PayPal Holdings vs. American Express,The Motley Fool,0
2019-11-15 10:06:23-05:00,PYPL,paypal turns payments pornhub models paypal turned payments pornhub models move left honchos adult video website hot bothered money transfer giant took step pornhub fired payments platform without getting consent company said statement thursday,"PayPal has turned off payments to Pornhub’s models — a move that’s left honchos at the adult video website hot and bothered. The money transfer giant took the step because Pornhub fired off payments through the platform without getting its consent, the company said in a statement Thursday.",https://nypost.com/2019/11/15/paypal-turns-off-payments-to-pornhub-models/,Neutral,Paypal turns off payments to Pornhub models,New York Post,0
2019-11-15 14:20:59-05:00,PYPL,paypal cfo digital payments competition jim cramer chats paypal cfo john rainey facebook potential expansion digital payments space facebook pay,Jim Cramer chats with PayPal CFO John Rainey about Facebook’s potential expansion in the digital payments space with Facebook Pay.,https://www.youtube.com/watch?v=PdfAsbrWEmo,Positive,PayPal CFO: Digital Payments Competition,CNBC Television,0
2019-11-20 07:00:00-05:00,PYPL,paypal holdings stock buy payment leader shares reward investors buy today,Will the payment leader's shares reward investors who buy today?,https://www.fool.com/investing/2019/11/20/is-paypal-holdings-stock-a-buy.aspx,Positive,Is PayPal Holdings' Stock a Buy?,The Motley Fool,0
2019-11-20 12:30:48-05:00,PYPL,comparative performance determine future paypal stock paypal stock like payments stocks move higher long term may struggle outperform growing number competitors post comparative performance determine future paypal stock appeared first investorplace,"PayPal stock, like all payments stocks, should move higher long term, but it may struggle to outperform the growing number of competitors.
The post Comparative Performance Will Determine the Future of PayPal Stock appeared first on InvestorPlace.",https://investorplace.com/2019/11/performance-future-paypal-stock/,Neutral,Comparative Performance Will Determine the Future of PayPal Stock,InvestorPlace,0
2019-11-20 16:15:33-05:00,PYPL,paypal acquire shopping rewards platform honey paypal announced today agreed acquire honey science corporation makers deal finding browser add mobile application billion mostly cash acquisition paypal largest date give payments giant foothold earlier customer shopping journey,"PayPal announced today it has agreed to acquire Honey Science Corporation, the makers of a deal-finding browser add-on and mobile application, for $4 billion, mostly cash. The acquisition, which is PayPal’s largest to date, will give the payments giant a foothold earlier in the customer’s shopping journey.",https://techcrunch.com/2019/11/20/paypal-to-acquire-shopping-and-rewards-platform-honey-for-4-billion/,Positive,PayPal to acquire shopping and rewards platform Honey for $4B,TechCrunch,0
2019-11-20 16:26:47-05:00,PYPL,paypal buy shopping platform honey billion paypal holdings inc pypl said late wednesday agreed buy honey science corp platform shopping rewards billion,"PayPal Holdings Inc. PYPL, -0.82% said late Wednesday it has agreed to buy Honey Science Corp., a platform for shopping and rewards, for about $4 billion.",https://www.marketwatch.com/story/paypal-to-buy-shopping-platform-honey-for-4-billion-2019-11-20,Positive,PayPal to buy shopping platform Honey for $4 billion,Market Watch,0
2019-11-20 16:27:45-05:00,PYPL,paypal buy rewards platform honey science billion payment processor paypal holdings inc said wednesday would buy privately held shopping rewards platform honey science corp billion,Payment processor PayPal Holdings Inc  said on Wednesday it would buy privately held shopping and rewards platform Honey Science Corp for about $4 billion.,https://www.reuters.com/article/us-honeysciencecorp-m-a-paypal-hldg/paypal-to-buy-rewards-platform-honey-science-for-4-billion-idUSKBN1XU2OX,Positive,PayPal to buy rewards platform Honey Science for $4 billion,Reuters,0
2019-11-20 17:03:23-05:00,PYPL,paypal stock falls honey acquisition deal targets consumer shopping paypal holdings late wednesday said acquired consumer online mobile shopping app honey science billion deal involving mostly cash paypal stock fell news,"PayPal Holdings late Wednesday said it has acquired consumer online and mobile shopping app Honey Science for $4 billion, in a deal involving mostly cash. PayPal stock fell on the news.",https://www.investors.com/news/technology/paypal-stock-pypl-acquires-honey-consumer-shopping-app/,Negative,"PayPal Stock Falls On Honey Acquisition, Deal Targets Consumer Shopping",Investors Business Daily,0
2019-11-20 17:15:00-05:00,PYPL,paypal buying deal finding service honey billion biggest acquisition ever paypal said wednesday buying honey science best known tool helps consumers find deals shop online,"PayPal said Wednesday that it's buying Honey Science, which is best known for a tool that helps consumers find deals while they shop online.",https://www.cnbc.com/2019/11/20/paypal-is-buying-honey-for-4-billion-in-its-biggest-acquisition-ever.html,Positive,"PayPal is buying deal-finding service Honey for $4 billion, its biggest acquisition ever",CNBC,0
2019-11-20 17:44:50-05:00,PYPL,even winnie pooh would pay much honey wait paypal paid much paypal dumping whole lot cash business coupons,"Wait, PayPal paid how much?
PayPal is dumping a whole lot of cash into the business of coupons.",https://www.fastcompany.com/90434233/not-even-winnie-the-pooh-would-pay-this-much-for-honey,Neutral,Not even Winnie-the-Pooh would pay this much for Honey,Fast Company,0
2019-11-20 18:30:18-05:00,PYPL,paypal buy deal finding service honey billion browser extension automatically digs applies coupon codes thousands online stores,Browser extension automatically digs up and applies coupon codes for thousands of online stores.,https://www.cnet.com/news/paypal-to-buy-deal-finding-service-honey-for-4-billion/,Positive,PayPal to buy deal-finding service Honey for $4 billion,CNET,0
2019-11-20 18:54:37-05:00,PYPL,paypal acquiring shopping reward site honey billion paypal struck deal acquire honey shopping platform offers online shoppers discounts rewards billion according release wednesday,"PayPal has struck a deal to acquire Honey, a shopping platform that offers online shoppers discounts and rewards, for $4 billion, according to a release Wednesday.",https://www.cnn.com/2019/11/20/tech/paypal-honey-acquire-billions/index.html,Positive,PayPal is acquiring shopping reward site Honey for $4 billion,CNN Business,0
2019-11-20 21:13:00-05:00,PYPL,paypal makes biggest acquisition yet digital payment processor acquire discounts rewards platform honey pushing consumer transactions,"The digital payment processor will acquire discounts and rewards platform Honey, pushing it further into consumer transactions.",https://www.fool.com/investing/2019/11/20/paypal-makes-its-biggest-acquisition-yet.aspx,Neutral,PayPal Makes Its Biggest Acquisition Yet,The Motley Fool,0
2019-11-21 05:54:11-05:00,PYPL,paypal ceo talks leaving facebook libra blockchain owning bitcoin paypal holdings inc nasdaq pypl scared regulatory issues facing facebook inc nasdaq fb libra cryptocurrency project ceo dan schulman told fortune interview wednesday,"PayPal Holdings Inc. (NASDAQ: PYPL) wasn’t scared of the regulatory issues facing Facebook Inc's (NASDAQ: FB) Libra cryptocurrency project, its CEO Dan Schulman told Fortune in an interview on Wednesday.",https://www.benzinga.com/markets/cryptocurrency/19/11/14855493/paypal-ceo-talks-about-leaving-facebooks-libra-blockchain-and-owning-bitcoin,Neutral,"Paypal CEO Talks About Leaving Facebook's Libra, Blockchain, And Owning Bitcoin",Benzinga,0
2019-11-21 08:08:00-05:00,PYPL,paypal acquires honey science boosts e commerce presence paypal holdings pypl acquires private e commerce company honey science approximately billion,"PayPal Holdings (PYPL) acquires a private e-commerce company, Honey Science, for approximately $4 billion.",http://www.zacks.com/stock/news/630748/paypal-acquires-honey-science-boosts-e-commerce-presence,Positive,"PayPal Acquires Honey Science, Boosts E-commerce Presence",Zacks Investment Research,0
2019-11-21 08:39:01-05:00,PYPL,paypal buy honey science paypal holdings inc nasdaq pypl acquiring honey science corp billion,PayPal Holdings Inc. (NASDAQ: PYPL) is acquiring Honey Science Corp for $4 billion.,https://www.benzinga.com/markets/cryptocurrency/19/11/14856960/paypal-will-buy-honey-science-for-4b,Positive,PayPal Will Buy Honey Science For $4B,Benzinga,0
2019-11-21 11:18:18-05:00,PYPL,paypal puts billion honey pot sweet deal analysts say though billion price tag raising eyebrows paypal holdings inc deal online discount platform honey generally praise analysts company announcement late wednesday,"Though the $4 billion price tag is raising a few eyebrows, PayPal Holdings Inc.’s deal for online-discount platform Honey generally won praise from analysts after the company’s announcement late Wednesday.",https://www.marketwatch.com/story/paypal-puts-4-billion-into-honeys-pot-but-its-a-sweet-deal-analysts-say-2019-11-21,Positive,"PayPal puts $4 billion into Honey’s pot, but it’s a sweet deal, analysts say",Market Watch,0
2019-11-21 15:15:41-05:00,PYPL,expect paypal buying spree end anytime soon digital payments juggernaut spent billions increase competitive advantage rundown recent acquisitions investors expect come,The digital payments juggernaut has spent billions to increase its competitive advantage. Here's a rundown of its recent acquisitions and why investors should expect more to come.,https://www.fool.com/investing/2019/11/21/dont-expect-paypal-buying-spree-end-anytime-soon.aspx,Positive,Don't Expect PayPal's Buying Spree to End Anytime Soon,The Motley Fool,0
2019-11-21 19:50:30-05:00,PYPL,paypal stock yield high roi next years paypal stock yield high roi next years,PayPal Stock Will Yield A Very High ROI Over The Next 5 Years,https://seekingalpha.com/article/4308436-paypal-stock-will-yield-high-roi-next-5-years,Positive,PayPal Stock Will Yield A Very High ROI Over The Next 5 Years,Seeking Alpha,0
2019-11-22 09:31:19-05:00,PYPL,paypal pypl since last earnings report paypal pypl reported earnings days ago next stock,Paypal (PYPL) reported earnings 30 days ago. What's next for the stock?,http://www.zacks.com/stock/news/632765/why-is-paypal-pypl-down-23-since-last-earnings-report,Negative,Why Is Paypal (PYPL) Down 2.3% Since Last Earnings Report?,Zacks Investment Research,0
2019-11-22 13:38:52-05:00,PYPL,large paypal option trader betting downside paypal holdings inc nasdaq pypl shares past three days digital payment leader announced billion buyout honey science corporation wednesday,Paypal Holdings Inc (NASDAQ: PYPL) shares are down 3.7% in the past three days after the digital payment leader announced a $4 billion buyout of Honey Science Corporation on Wednesday.,https://www.benzinga.com/analyst-ratings/analyst-color/19/11/14868284/large-paypal-option-trader-betting-on-5-more-downside,Negative,Large PayPal Option Trader Betting On 5% More Downside,Benzinga,0
2019-11-23 10:31:00-05:00,PYPL,tech stock news paypal big acquisition strong demand apple new airpods week must see stories technology investors,Here are this week's must-see stories for technology investors.,https://www.fool.com/investing/2019/11/23/tech-stock-news-paypals-big-acquisition-and-strong.aspx,Positive,Tech Stock News: PayPal's Big Acquisition and Strong Demand for Apple's New AirPods,The Motley Fool,0
2019-11-24 11:30:00-05:00,PYPL,paypal spending billion expand beyond payments honey offers way paypal participate shopping journey,Honey offers a way for PayPal to participate in more of the shopping journey.,https://www.fool.com/investing/2019/11/24/paypals-spending-4-billion-to-expand-beyond-paymen.aspx,Positive,PayPal's Spending $4 Billion to Expand Beyond Payments,The Motley Fool,0
2019-11-25 09:19:35-05:00,PYPL,buy paypal stock instead square stock buy paypal stock instead square stock square growing faster paypal profitable pypl stock cheaper,You should buy PayPal stock instead of Square stock. Square is growing faster but PayPal is more profitable and PYPL stock is cheaper.,https://investorplace.com/2019/11/buy-paypal-stock-instead-square-stock/,Neutral,Why You Should Buy PayPal Stock Instead of Square Stock,InvestorPlace,0
2019-11-25 11:40:59-05:00,PYPL,paypal honey acquisition makes sense paypal honey acquisition makes sense,PayPal's Honey Acquisition Makes No Sense,https://seekingalpha.com/article/4308985-paypals-honey-acquisition-makes-sense,Positive,PayPal's Honey Acquisition Makes No Sense,Seeking Alpha,0
2019-11-25 17:09:56-05:00,PYPL,full interview max levchin co founder paypal max levchin co founder paypal ceo affirm talks fintech industry huge investment boom year cnbc closing bell,"Max Levchin, co-founder of PayPal and CEO of Affirm, talks about the fintech industry and its huge investment boom this year on CNBC's ""Closing Bell.",https://www.youtube.com/watch?v=O2KwYyaI1bc,Positive,"Full interview with Max Levchin, co-founder of Paypal",CNBC Television,0
2019-11-26 16:17:00-05:00,PYPL,big acquisitions financial industry two major brokerage firms combining one one favorite fintechs makes largest acquisition yet,"Two major brokerage firms are combining into one, and one of our favorite fintechs makes its largest acquisition yet.",https://www.fool.com/investing/2019/11/26/2-big-acquisitions-in-the-financial-industry.aspx,Neutral,2 Big Acquisitions in the Financial Industry,The Motley Fool,0
2019-11-27 07:38:00-05:00,PYPL,five stocks well average price targets two could catch halliburton paypal shares poised push way back notably high average analyst price targets market watchers say,"Halliburton and PayPal's shares are poised to push their way back to their notably high average analyst price targets, market watchers say.",https://www.cnbc.com/2019/11/27/halliburton-paypal-could-catch-up-to-their-high-average-price-targets.html,Positive,"These five stocks are well below their average price targets, but two could catch up",CNBC,0
2019-11-27 07:48:14-05:00,PYPL,big stock charts wednesday paypal macy iron mountain wednesday big stock charts include names look set make move heading post big stock charts wednesday paypal macy iron mountain appeared first investorplace,"Wednesday's big stock charts include 3 names that look set to make a move heading into 2020.
The post 3 Big Stock Charts for Wednesday: PayPal, Macy’s, and Iron Mountain appeared first on InvestorPlace.",https://investorplace.com/2019/11/3-big-stock-charts-for-wednesday-paypal-holdings-macys-and-iron-mountain/,Positive,"3 Big Stock Charts for Wednesday: PayPal, Macy’s, and Iron Mountain",InvestorPlace,0
2019-11-27 10:04:00-05:00,PYPL,discover financial paypal aid customers redeem rewards discover financial dfs collaborates paypal offer cardmembers rich suite benefits experiences redeeming rewards,Discover Financial (DFS) collaborates with PayPal to offer its cardmembers a rich suite of benefits and experiences for redeeming rewards.,http://www.zacks.com/stock/news/643352/discover-financial-paypal-aid-customers-to-redeem-rewards,Positive,"Discover Financial, Paypal Aid Customers to Redeem Rewards",Zacks Investment Research,0
2019-11-27 10:48:23-05:00,PYPL,paypal sweet deal lift paypal stock paypal acquisition online discount provider honey boost paypal stock providing pypl plenty future payment processing opportunities post paypal sweet deal lift paypal stock appeared first investorplace,"PayPal's acquisition of online discount provider Honey will boost PayPal stock by providing PYPL with plenty of future payment processing opportunities. 
The post PayPal’s Sweet Deal Will Lift PayPal Stock appeared first on InvestorPlace.",https://investorplace.com/2019/11/paypals-sweet-deal-will-lift-paypal-stock/,Positive,PayPal’s Sweet Deal Will Lift PayPal Stock,InvestorPlace,0
2019-11-27 17:00:25-05:00,PYPL,halliburton paypal could catch street expectations shares oil services company halliburton company nyse hal trading nearly behind average wall street price target financial payments company paypal holdings inc nasdaq pypl slightly trails behind,"Shares of oil services company Halliburton Company (NYSE: HAL) are trading nearly 20% behind the average Wall Street price target, while financial payments company Paypal Holdings Inc (NASDAQ: PYPL) slightly trails behind at 16%.",https://www.benzinga.com/trading-ideas/technicals/19/11/14896053/why-halliburton-paypal-could-catch-up-with-street-expectations,Positive,"Why Halliburton, PayPal Could Catch Up With Street Expectations",Benzinga,0
2019-11-28 07:47:00-05:00,PYPL,paypal acquires honey science billion everything investors need know judging largest acquisition ever paypal believes capture users honey vinegar,"Judging by its largest acquisition ever, PayPal believes it can capture more users with Honey than with vinegar.",https://www.fool.com/investing/2019/11/28/paypal-acquires-honey-science-for-4-billion.aspx,Positive,PayPal Acquires Honey Science for $4 Billion: Everything Investors Need to Know,The Motley Fool,0
2019-11-28 07:52:00-05:00,PYPL,mastercard paypal expand instant money transfer service mastercard expands mastercard send service fast money transfer singapore parts europe,Mastercard (MA) expands its Mastercard Send service for fast money transfer to Singapore and parts of Europe.,http://www.zacks.com/stock/news/644779/mastercard-and-paypal-expand-instant-money-transfer-service,Positive,Mastercard and PayPal Expand Instant Money Transfer Service,Zacks Investment Research,0
